,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,Zipcode
3257,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,16066
837,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16148
1944,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44609
6292,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44490
6000,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44455
6350,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44493
3606,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,16024
3607,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,16024
779,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16121
23,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,58,2,Moderate,16051
22,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,25,1,Good,16051
3538,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16160
5767,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44449
3843,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,16046
3842,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,16046
2060,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44401
3724,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,16033
3725,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,16033
5418,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44436
6814,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44415
2002,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44454
672,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15090
671,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15090
4944,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16161
6058,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44460
3480,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16136
905,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15005
4068,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16102
6756,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44555
1024,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15086
1023,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15086
5070,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44403
2192,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15027
6116,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44471
4242,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16120
3364,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16105
1886,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44511
5709,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44446
5825,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44512
6582,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44510
3422,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16132
5011,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44440
4660,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,25,1,Good,16142
4661,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,58,2,Moderate,16142
906,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15005
3961,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,58,2,Moderate,16057
3960,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,25,1,Good,16057
2118,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44431
552,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15001
553,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15001
3256,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,16066
5186,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44408
434,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15074
2785,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15061
4300,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16143
5592,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44437
5302,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44425
4358,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16157
6466,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44503
257,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15003
256,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15003
6897,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44619
4768,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16155
1421,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44672
2429,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15046
1538,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44515
2428,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15046
4416,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16117
2666,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15056
2665,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15056
2784,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,27,1,Good,15061
5244,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44420
1654,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44413
5534,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44438
188,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,16146
6698,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44507
6233,1/11/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,56,2,Moderate,44607
6524,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44504
1596,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44509
4484,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,25,1,Good,16140
1363,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44514
1480,1/11/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,57,2,Moderate,44445
2547,1/11/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,79,2,Moderate,15081
4485,1/11/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,58,2,Moderate,16140
1132,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16159
5710,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44446
5651,1/12/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,50,1,Good,44625
5361,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44432
437,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15074
3423,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16132
5012,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44440
436,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15074
1655,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44413
6234,1/12/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,50,1,Good,44607
5826,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44512
3365,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16105
1829,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44423
1026,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15086
4069,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16102
1025,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15086
5071,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44403
2668,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15056
3259,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,16066
2194,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15027
2193,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15027
1887,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44511
3258,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,16066
6117,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44471
1481,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44445
259,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15003
258,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15003
6409,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44502
4593,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16141
2431,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15046
5303,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44425
2430,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15046
2667,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15056
907,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15005
5535,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44438
5768,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44449
189,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16146
4945,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16161
4662,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,18,1,Good,16142
4663,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,45,1,Good,16142
3845,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,16046
3844,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,16046
2061,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44401
2549,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15081
2548,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15081
5419,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44436
1597,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44509
3726,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,16033
6525,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44504
3727,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,16033
2003,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44454
674,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15090
673,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15090
24,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,18,1,Good,16051
25,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,45,1,Good,16051
780,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16121
6815,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44415
3963,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,45,1,Good,16057
3962,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,18,1,Good,16057
5245,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44420
2119,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44431
555,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15001
4417,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16117
6583,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44510
3481,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16136
6059,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44460
908,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15005
1539,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44515
838,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16148
4769,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16155
1945,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44609
6293,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44490
6351,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44493
6001,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44455
4359,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16157
3608,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,16024
3609,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,16024
3539,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16160
554,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15001
6757,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44555
4487,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,45,1,Good,16140
6641,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44505
6699,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44507
4301,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16143
1306,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44484
131,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16116
5943,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44451
4127,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16112
6467,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44503
1422,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44672
1190,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44406
365,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16101
6898,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44619
6175,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44473
5477,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44443
1771,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44506
5129,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44405
3022,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15015
3023,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15015
2313,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15042
1248,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44442
5593,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44437
4486,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,18,1,Good,16140
4185,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16115
5884,1/12/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,50,1,Good,44634
2905,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15108
2312,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15042
2787,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15061
1364,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44514
4243,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,16120
4839,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,45,1,Good,16156
1713,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44452
3141,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,64,2,Moderate,15143
4838,1/12/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,18,1,Good,16156
5187,1/12/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,33,1,Good,44408
2786,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15061
3140,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15143
2904,1/12/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,26,1,Good,15108
4418,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16117
5188,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44408
366,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16101
3965,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,19,1,Good,16057
839,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16148
3728,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,16033
3540,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16160
3964,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,31,1,Good,16057
6899,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44619
4770,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16155
6584,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44510
6118,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44471
4244,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16120
4186,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16115
3025,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15015
6468,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44503
3482,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16136
3729,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,16033
6526,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44504
676,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15090
6060,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44460
1249,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44442
557,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15001
675,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15090
556,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15001
5304,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44425
3024,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15015
1772,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44506
3847,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,16046
1946,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44609
3846,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,16046
781,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16121
5594,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44437
5536,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44438
2907,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15108
6642,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44505
2906,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15108
6816,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44415
5769,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44449
4946,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16161
2551,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15081
5885,1/13/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,15,1,Good,44634
4664,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,31,1,Good,16142
4665,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,19,1,Good,16142
2062,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44401
6700,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44507
3611,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,16024
3610,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,16024
2550,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15081
1540,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44515
1598,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44509
1365,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44514
6294,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44490
190,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16146
6352,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44493
6002,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44455
132,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16116
1714,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44452
5420,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44436
27,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,19,1,Good,16051
909,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,28,1,Good,15005
26,1/13/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,31,1,Good,16051
4360,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16157
1307,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44484
5478,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44443
910,1/13/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,15005
5246,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44420
6758,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,44555
3366,1/13/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,10,1,Good,16105
